chrlbl,citations,definition,part_of_speech,word,first_citation_date,first_citation_text,last_citation_date,last_citation_text,family
mid-16C–mid-19C,"[{'@first': 'yes', 'circa': '1566', 'aut': 'Harman', 'tit': 'Caveat for Common Cursetours', 'src': 'Viles & Furnivall', 'edn': '1907', 'num': '84', '#text': 'in the quyer cuffyn, the Iusticer of peace'}, {'date': '1592', 'tit': 'Groundworke of Conny-catching', 'num': 'n.p.', 'i': 'c', '#text': '[as cit. .1566]'}, {'date': '1608', 'aut': 'Dekker', 'tit': 'Lanthorne and Candle-Light', 'num': 'Ch. 1', 'i': ['Quier cuffin', 'Quier', 'Cuffin', 'Canting', 'Quier cuffin'], '#text': 'A Churle is called, a ;  signifies naught, and  (as I said before) a Man: and in  they term a Juftice of peace, (because he punisheth them belike) by no other name than by , that is to say a Churle, or a Naughty man'}, {'@class': 'N331', 'date': '1608', 'aut': 'Dekker', 'tit': 'Belman of London', 'edn': '3rd', 'num': 'n.p.', '#text': 'Now wee haue well bowsd, let vs strike some chete: yonder dwelleth a quire cuffin, it were benship to mill him'}, {'date': '1612', 'aut': 'Dekker', 'src': 'Farmer', 'tit': 'Musa Pedestris', 'edn': '1896', 'num': '13', '#text': '‘Bing Out Bien Morts’ in  A canniken, mill quier cuffin, / so quier to ben cove’s watch'}, {'date': '1622', 'aut': 'Beaumont & Fletcher', 'tit': 'Beggar’s Bush', 'num': 'III iv', '#text': 'Let the queer-cuffin / And harmanbecks trie, and trine to the ruffin'}, {'date': '1637', 'aut': 'Dekker', 'tit': 'Eng. Villainies', 'edn': '8th edn', 'num': 'O', '#text': '‘Canting Song’ in  To the quier Cuffing we bing'}, {'date': '1641', 'aut': 'R. Brome', 'tit': 'Jovial Crew', 'num': 'II i', 'i': ['Toure', 'Glaziers', 'Ruffin', 'queer Cuffin'], '#text': 'out with your , I swear by the , / That we are assaulted by a'}, {'date': '1665', 'aut': 'Head', 'tit': 'Eng. Rogue', 'num': '47', 'i': 'Quier Cuffin', '#text': 'I Pardon the expression, for they call a Justice ; that is to say [...] a wicked, knavish, or foolish man'}, {'ante': '1674', 'aut': 'Head', 'tit': 'Canting Academy', 'edn': '1674', 'num': '23', '#text': '‘Canting Song’ A Canniken will Quire Cuffin / So quire to been Coves watch'}, {'date': '1688', 'aut': 'R. Holme', 'tit': 'Academy of Armory', 'num': '68c', '#text': 'Ch. iii item Canting Terms used by Beggars, Vagabonds, Cheaters, Cripples and Bedlams. [...] Quier cuffing, a Justice of Peace, a naughty Fellow, a Churl'}, {'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Queere-cuffin', '#text': 'c. a Justice of Peace'}, {'date': '1707', 'aut': 'Farmer', 'tit': 'Musa Pedestris', 'edn': '1896', 'num': '36', '#text': '‘Rum-Mort’s Praise of Her Faithless Maunder’ in  Duds and cheats thou oft hast won, / Yet the cuffin quire couldst shun'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'circa': '1750–1882', 'aut': 'B.M. Carew', 'tit': 'Life and Adventures'}, {'date': ['1785', '1788', '1796'], 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue'}, {'@class': 'new', 'date': '1786', 'tit': 'Oxford Jrnl', 'num': '3/2', '#text': '4 Mar. What made thee tell so many lies to the Queer Cuffin'}, {'date': '1811', 'tit': 'Lex. Balatronicum'}, {'date': '1818', 'aut': 'W. Scott', 'tit': 'Heart of Mid-Lothian', 'edn': '1883', 'num': '260', '#text': 'Deil a gude fellow that has been but twelvemonth on the lay, be he ruffler or padder, but he knows my gybe as well as the jark of e’er a queer cuffin in England – and there’s rogue’s Latin for you'}, {'date': '1830', 'aut': 'Lytton', 'tit': 'Paul Clifford', 'num': '109', '#text': 'III The poor fellows had been carried to the town of —, and brought before the queer cuffin'}, {'date': '1837', 'aut': 'Disraeli', 'tit': 'Venetia', 'num': '153', '#text': 'I Queer cuffin will be the word yet, if we don’t tout'}, {'date': '1848', 'tit': ['Flash Dict.', 'Sinks of London Laid Open'], '#text': 'in'}, {'date': '1855', 'aut': 'C. Kingsley', 'tit': 'Westward Ho', 'num': '170', '#text': 'II ‘Go away,’ I heard her say [...] and then something about a ‘queer cuffin,’ (that’s a justice in these canters’ thieves’ Latin)'}, {'date': '1859', 'aut': 'Hotten', 'tit': 'Dict. of Modern Sl. etc.', 'num': '79', '#text': 'QUEER CUFFEN, a justice of the peace or magistrate, — a very ancient term mentioned in the first slang dictionary'}, {'date': '1861', 'tit': 'Melbourne Punch', 'num': '234/1', 'i': 'Prisoner.', '#text': '‘City Police Court’ 3 Oct.  A cakey-pannum-fencer, as ought to know better, peached on her, and she was nabbed by the sharping omee, and the queer-cuffen shut her up in the jug for a moll tooler'}, {'@class': 'N331', 'date': ['1864', '1867', '1870'], 'aut': 'Hotten', 'tit': 'Sl. Dict.'}, {'date': '1873', 'tit': 'Sl. Dict.'}, {'@class': 'new', 'date': '1881', 'tit': 'Newcastle Courant', 'num': '6/5', '#text': '2 Sept. With my high character for knuckling, it was enough to be seen in a crowd to ensure my being taken before the queer cuffen if gripped'}]",a Justice of the Peace (cf. ),compound,queer cuffin,1566,"in the quyer cuffyn, the Iusticer of peace",1881,"2 Sept. With my high character for knuckling, it was enough to be seen in a crowd to ensure my being taken before the queer cuffen if gripped",queer
late 17C–early 19C,"[{'@first': 'yes', 'circa': '1566', 'aut': 'Harman', 'tit': 'Caveat for Common Cursetours'}, {'date': '1592', 'tit': 'Groundworke of Conny-catching', 'num': 'n.p.', '#text': 'Yonder dwelleth a quier cuffen it were beneshp to mill him. Yonder dwelleth a hoggish and churlish man, it were well done to robbe him'}, {'date': '1688', 'i': 'see', '#text': 'sense 2'}, {'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', '#text': 'Queere-cuffin, a Justice of Peace; also a Churl'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'circa': '1750–1882', 'aut': 'B.M. Carew', 'tit': 'Life and Adventures'}, {'date': ['1785', '1788', '1796'], 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue'}, {'date': '1811', 'tit': 'Lex. Balatronicum'}, {'date': '1823', 'aut': 'Egan', 'tit': 'Grose’s Classical Dict. of the Vulgar Tongue'}]",a peasant,compound,queer cuffin,1566,,1823,,queer
,"[{'@first': 'yes', 'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Queere-cull', '#text': 'c. a Fop, or Fool, a Codshead'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': '1749', 'aut': 'Fielding', 'tit': 'Tom Jones', 'edn': '1959', 'num': '281', '#text': 'I will show a way to empty the pocket of a queer cull without any danger of the nubbing cheat'}, {'ante': '1790', 'aut': 'H.T. Potter', 'tit': 'New Dict. Cant', 'edn': '1795'}, {'circa': '1800', 'aut': 'Holloway & Black', 'edn': '1975', 'num': '87', '#text': '‘The Dustman’s Delight’ in  I The queer cull was done rumly'}, {'@class': 'new', '@first': 'yes', 'date': '1856', 'aut': '‘A Harassing Painsworth’', 'src': 'Yates & Brough', 'tit': 'Our Miscellany', 'num': '28', '#text': 'in \n(eds) ‘What is the queer cull’s business here?’ asked the rich-toned voice of Blueacre'}]","a foolish dandy, a fop",compound,queer cull,1698,"c. a Fop, or Fool, a Codshead",1856,"in 
(eds) ‘What is the queer cull’s business here?’ asked the rich-toned voice of Blueacre",queer
,"{'@first': 'yes', 'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Queere-cull', '#text': '[...] a shabby poor Fellow'}","a poor, ill-dressed person",compound,queer cull,1698,[...] a shabby poor Fellow,1698,[...] a shabby poor Fellow,queer
None,"[{'@first': 'yes', 'date': '1718', 'aut': 'C. Hitchin', 'tit': 'Regulator', 'num': '20', '#text': 'A Quear-Cull, one that puts off bad Money'}, {'date': '1721', 'aut': 'Cibber', 'tit': 'Refusal', 'num': '10', '#text': 'The queer Cull promises to advance me t’other three, and bring me home, provide you will let him sneak into your List for a cool Thousand'}, {'date': '1747', 'tit': 'Life and Character of Moll King', 'num': '12', 'i': ['Jonathan', 'Virginia'], '#text': 'We had ne’er a Queer Cull, a Buttock, or a Porpus, amongst them, but all as Rum and as Quiddish as ever  sent to be great Merchants in'}, {'date': '1768', 'con': '1710–25', 'tit': 'Tyburn Chronicle', 'aut': 'Groom', 'edn': '1999', 'num': 'xxviii', 'i': 'A Queer Cull', '#text': 'II in  One that puts off bad Money'}]",a passer of counterfeit money,compound,queer cull,1718,"A Quear-Cull, one that puts off bad Money",1768,II in  One that puts off bad Money,queer
late 17C–mid-19C,"[{'@first': 'yes', 'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Queere-degen', '#text': 'c. an Iron, Steel, or Brass-hilted Sword'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1785', '1788', '1796'], 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue'}, {'date': '1809', 'aut': 'G. Andrewes', 'tit': 'Dict. Sl. and Cant', 'num': 'n.p.', 'scaps': 'queer dogen', '#text': 'rusty sword'}, {'date': '1811', 'tit': 'Lex. Balatronicum'}, {'date': '1823', 'aut': 'Egan', 'tit': 'Grose’s Classical Dict. of the Vulgar Tongue'}, {'date': '1835', 'aut': 'G. Kent', 'tit': 'Modern Flash Dict.', 'num': '27', '#text': 'Queer dogen [sic] – a rusty sword'}, {'date': '1848', 'tit': ['Flash Dict.', 'Sinks of London Laid Open'], '#text': 'in  [as cit. 1835]'}]","a brass, iron or steel-hilted sword, with no special ornamentation",compound,queer degen,1698,"c. an Iron, Steel, or Brass-hilted Sword",1848,in  [as cit. 1835],queer
late 17C–early 19C,"[{'@first': 'yes', 'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Queere-Diver', '#text': 'c. a bungling Pick-pocket'}, {'date': '1719', 'aut': 'A. Smith', 'tit': 'Lives of Most Notorious Highway-men, etc.', 'edn': '1926', '#text': 'II'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', 'i': 'c', '#text': '[as cit. .1698]'}]","a bungling, incompetent pickpocket",compound,queer diver,1698,c. a bungling Pick-pocket,"['1737', '1759', '1760', '1776']",[as cit. .1698],queer
late 17C–mid-19C,"[{'@first': 'yes', 'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Queere-doxy', '#text': 'c. a jilting Jade, a sorry shabby Wench'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': '1809', 'aut': 'G. Andrewes', 'tit': 'Dict. Sl. and Cant'}, {'date': '1821', 'tit': 'Flash Dict.'}, {'date': '1835', 'aut': 'G. Kent', 'tit': 'Modern Flash Dict.', 'num': '27', '#text': 'Queer doxy – a clumsy woman'}, {'date': '1848', 'tit': ['Flash Dict.', 'Sinks of London Laid Open'], '#text': 'in'}]",a slatternly woman,compound,queer doxy,1698,"c. a jilting Jade, a sorry shabby Wench",1848,in,queer
late 17C–18C,"[{'@first': 'yes', 'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Queere-drawers', '#text': 'c. Yarn, coarse Worsted, ord’nary or old Stockings'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', 'i': 'c', '#text': '[as cit. .1698]'}]","yarn, coarse worsted, ordinary or old stockings",compound,queer drawers,1698,"c. Yarn, coarse Worsted, ord’nary or old Stockings","['1737', '1759', '1760', '1776']",[as cit. .1698],queer
,"[{'@first': 'yes', 'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Queere-duke', '#text': 'c. a poor decayed Gentleman'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', 'i': 'c', '#text': '[as cit. .1698]'}]",an impoverished gentleman,compound,queer duke,1698,c. a poor decayed Gentleman,"['1737', '1759', '1760', '1776']",[as cit. .1698],queer
,"[{'@first': 'yes', 'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Queere-duke', '#text': 'c. [...] a lean, thin, half Starved Fellow'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', 'i': 'c', '#text': '[as cit. .1698]'}]","a lean, half-starved person",compound,queer duke,1698,"c. [...] a lean, thin, half Starved Fellow","['1737', '1759', '1760', '1776']",[as cit. .1698],queer
mid-19C,"{'@first': 'yes', 'date': '1809', 'aut': 'G. Andrewes', 'tit': 'Dict. Sl. and Cant'}",a deformed man,compound,queer figure,1809,,1809,,queer
late 17C–early 19C,"[{'@first': 'yes', 'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Queer Flash', '#text': ', c. a sorry weather-beaten Wig, not worth Stealing, fit only to put on a Pole or dress a Scare-Crow'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': '1785', 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue'}, {'date': '1811', 'tit': 'Lex. Balatronicum'}, {'date': '1823', 'aut': 'Egan', 'tit': 'Grose’s Classical Dict. of the Vulgar Tongue'}]","a poor quality, worn out wig",compound,queer flash,1698,", c. a sorry weather-beaten Wig, not worth Stealing, fit only to put on a Pole or dress a Scare-Crow",1823,,queer
late 17C–18C,"[{'@first': 'yes', 'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Queer Flicker', '#text': ', c. a Green or ordinary Glass'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', 'i': 'c', '#text': '[as cit. .1698]'}]",a poor quality or ‘ordinary’ glass,compound,queer flicker,1698,", c. a Green or ordinary Glass","['1737', '1759', '1760', '1776']",[as cit. .1698],queer
late 17C–18C,"[{'@first': 'yes', 'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Queere-fun', '#text': 'c. a bungling Cheat or Trick'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'@class': 'new16', 'date': '1843', 'tit': 'Hereford Jrnl', 'num': '4/2', '#text': '5 Apr. Lee replied that it was queer fun, as the barrow had been taken away with a heavy load'}]",a cheat or trick that does not work out as intended,compound,queer fun,1698,c. a bungling Cheat or Trick,1843,"5 Apr. Lee replied that it was queer fun, as the barrow had been taken away with a heavy load",queer
,"[{'@class': 'new', '@first': 'yes', 'date': '1856', 'aut': '‘A Harassing Painsworth’', 'src': 'Yates & Brough', 'tit': 'Our Miscellany', 'num': '28', '#text': 'in \n(eds) Listen! all you high pads and low pads, rum gills and queer gills, patricos, palliards, priggers, whipjacks, and jackmen, from the arch rogue to the needy mizzler'}, {'date': '1984', 'aut': 'Partridge', 'tit': 'DSUE', 'edn': '8th edn', 'num': '948/1', '#text': 'ca. 1800–40'}]",a shabby fellow,compound,queer gill,1856,"in 
(eds) Listen! all you high pads and low pads, rum gills and queer gills, patricos, palliards, priggers, whipjacks, and jackmen, from the arch rogue to the needy mizzler",1984,ca. 1800–40,queer
,"[{'@first': 'yes', 'date': '1809', 'aut': 'G. Andrewes', 'tit': 'Dict. Sl. and Cant'}, {'date': '1821', 'tit': 'Flash Dict.'}, {'@class': 'new', 'date': '1827', 'tit': 'Exeter & Plymouth Gaz.', 'num': '3/2', '#text': '23 June The latter proved himself to be a ‘queer gill’'}, {'date': '1834', 'con': '1737–9', 'aut': 'W.H. Ainsworth', 'tit': 'Rookwood', 'edn': '1857', 'num': '172', '#text': 'Our own respective names, as high Pads and low Pads, Rum Gills and Queer Gills, [etc.]'}, {'date': '1848', 'tit': ['Flash Dict.', 'Sinks of London Laid Open'], '#text': 'in'}, {'date': '1858', 'aut': 'A. Mayhew', 'tit': 'Paved with Gold', 'num': '255', '#text': 'I thought he was a ‘queer gill’ (suspicious) at first, and smoked us, from what he palavered to Phil when he gave him his ‘deux-wins’ (twopence)'}]","in fig. use, an untrusting, suspicious person",compound,queer gill,1809,,1858,"I thought he was a ‘queer gill’ (suspicious) at first, and smoked us, from what he palavered to Phil when he gave him his ‘deux-wins’ (twopence)",queer
late 19C,"{'@class': 'new', '@first': 'yes', 'date': '1894', 'tit': 'Truth', 'num': ['3/7', '3/8'], '#text': '(Sydney) 4 Feb. three witnesses testified to having seen her go into ‘queer’ houses with men [...] and to — well to other things [Ibid.] The often demonstrated un-wisdom of lovely women [...] being followed and found in queer houses'}","a meeting-place for unmarried couples to have sex, a",compound,queer house,1894,(Sydney) 4 Feb. three witnesses testified to having seen her go into ‘queer’ houses with men [...] and to — well to other things [Ibid.] The often demonstrated un-wisdom of lovely women [...] being followed and found in queer houses,1894,(Sydney) 4 Feb. three witnesses testified to having seen her go into ‘queer’ houses with men [...] and to — well to other things [Ibid.] The often demonstrated un-wisdom of lovely women [...] being followed and found in queer houses,queer
mid-16C–17C,"[{'@first': 'yes', 'circa': '1566', 'aut': 'Harman', 'tit': 'Caveat for Common Cursetours', 'src': 'Viles & Furnivall', 'edn': '1907', 'num': '84', '#text': 'in quyerkin a pryson house'}, {'date': '1592', 'tit': 'Groundworke of Conny-catching', 'i': 'c', '#text': '[as cit. .1566]'}, {'date': '1608', 'aut': 'Dekker', 'tit': 'Lanthorne and Candle-Light', 'num': 'Ch. 1', '#text': 'Then to the quier Ken to scowre the Cramp-ring, And then to be Tryn’d on the Chates, in the lightmans'}, {'@class': 'N331', 'date': '1608', 'aut': 'Dekker', 'tit': 'Belman of London', 'edn': '3rd', 'num': 'J3', '#text': 'We may happen on the Harmans, and cly the Iarke, or to the quire ken, and scowre quire crampings, and so to trymming on the chetes'}, {'date': '1610', 'aut': 'Rowlands', 'tit': 'Martin Mark-all', 'num': '40', 'i': 'Quire ken', '#text': 'a prison house'}, {'date': '1612', 'aut': 'Dekker', 'tit': 'O per se O', 'num': 'O2', '#text': 'Canting Song Till Cramprings quier, tip Cove his hire / and quier-kens do them catch'}, {'date': '1637', 'aut': 'Dekker', 'tit': 'Eng. Villainies', 'edn': '8th edn', '#text': 'Canting Song in  as 1612'}, {'date': '1648', 'aut': 'Dekker', 'tit': 'Eng. Villainies', 'edn': '9th edn', '#text': 'Canters Dict.'}, {'date': '1665', 'aut': 'Head', 'tit': 'Eng. Rogue', '#text': '[as cit. 1612]'}, {'date': '1674', 'aut': 'Head', 'tit': 'Canting Academy', 'edn': '2nd edn'}, {'date': '1688', 'aut': 'R. Holme', 'tit': 'Academy of Armory', 'num': '68c', '#text': 'Ch. iii item Canting Terms used by Beggars, Vagabonds, Cheaters, Cripples and Bedlams. [...] Quyer Ken, the Jayl, a Naughty house'}, {'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Queere-ken', '#text': 'c. an Ill House, or a Prison'}, {'date': '1707', 'aut': 'J. Shirley', 'tit': 'Triumph of Wit'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'@class': 'new', 'circa': '1786', 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue', 'num': 'n.p.', '#text': 'ms. additions Queer ken, a Prison. Cant'}, {'date': '1796', 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue', 'edn': '3rd edn'}, {'date': '1811', 'tit': 'Lex. Balatronicum'}, {'date': '1823', 'aut': 'Egan', 'tit': 'Grose’s Classical Dict. of the Vulgar Tongue'}]",a prison,compound,queer ken,1566,in quyerkin a pryson house,1823,,queer
mid-18C–mid-19C,"[{'@first': 'yes', 'date': '1741', 'tit': 'Canting Academy, or the Pedlar’s-French Dict.', 'num': '114', 'i': 'A Quer Ken', '#text': 'A poor House'}, {'date': '1809', 'aut': 'G. Andrewes', 'tit': 'Dict. Sl. and Cant'}, {'date': '1821', 'tit': 'Flash Dict.'}, {'date': '1835', 'aut': 'G. Kent', 'tit': 'Modern Flash Dict.', 'num': '27', '#text': 'Queer ken – a gentleman’s house without the furniture'}, {'date': '1848', 'tit': ['Flash Dict.', 'Sinks of London Laid Open'], '#text': 'in  [as cit. 1835]'}]",a house not worth robbing,compound,queer ken,1741,A poor House,1848,in  [as cit. 1835],queer
early 17C,"{'@first': 'yes', 'date': '1610', 'aut': 'Rowlands', 'tit': 'Martin Mark-all', 'num': '42', '#text': 'But if spid we shall be clyd, / And carried to the quirken hall'}",a prison,compound,queer ken hall,1610,"But if spid we shall be clyd, / And carried to the quirken hall",1610,"But if spid we shall be clyd, / And carried to the quirken hall",queer
late 17C–early 19C,"[{'@first': 'yes', 'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Queere-kicks', '#text': 'c. coarse, ord’nary or old Breeches'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1785', '1788', '1796'], 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue'}, {'date': '1809', 'aut': 'G. Andrewes', 'tit': 'Dict. Sl. and Cant'}, {'date': '1811', 'tit': 'Lex. Balatronicum'}, {'date': '1823', 'aut': 'Egan', 'tit': 'Grose’s Classical Dict. of the Vulgar Tongue'}, {'date': '1835', 'aut': 'G. Kent', 'tit': 'Modern Flash Dict.'}, {'date': '1848', 'tit': ['Flash Dict.', 'Sinks of London Laid Open'], '#text': 'in'}]","old, worn-out trousers; trousers of coarse material",compound,queer kicks,1698,"c. coarse, ord’nary or old Breeches",1848,in,queer
early 19C,"{'@class': 'edited', '@first': 'yes', 'date': '1827', 'tit': 'Exeter & Plymouth Gaz.', 'num': '3/2', '#text': '23 June The wrestling this day was the best ever seen in London, Cann and Stone had the queerest kids matched against them which the Metropolis can produce'}",a tough prize-fighter,compound,queer kid,1827,"23 June The wrestling this day was the best ever seen in London, Cann and Stone had the queerest kids matched against them which the Metropolis can produce",1827,"23 June The wrestling this day was the best ever seen in London, Cann and Stone had the queerest kids matched against them which the Metropolis can produce",queer
late 18C–mid-19C,"[{'@first': 'yes', 'ante': '1790', 'aut': 'H.T. Potter', 'tit': 'New Dict. Cant', 'edn': '1795'}, {'date': '1809', 'aut': 'G. Andrewes', 'tit': 'Dict. Sl. and Cant'}, {'date': '1821', 'tit': 'Flash Dict.'}, {'date': '1835', 'aut': 'G. Kent', 'tit': 'Modern Flash Dict.'}, {'date': '1848', 'tit': ['Flash Dict.', 'Sinks of London Laid Open'], '#text': 'in'}, {'circa': '1850', 'aut': 'Duncombe', 'tit': 'New and Improved Flash Dict.'}]",bad liquor,compound,queer lap,1790,,1850,,queer
late 19C,"{'@class': 'new18D', '@first': 'yes', 'date': '1885', 'tit': 'Dly Gaz. for Middlesborough', 'num': '3/5', '#text': '29 Aug. All the fakes and dodges that enabled a man to get rid of a queer lot from Billingsgate at a spanking profit'}",second-rate goods or produce,compound,queer lot,1885,29 Aug. All the fakes and dodges that enabled a man to get rid of a queer lot from Billingsgate at a spanking profit,1885,29 Aug. All the fakes and dodges that enabled a man to get rid of a queer lot from Billingsgate at a spanking profit,queer
early–mid-19C,"[{'@first': 'yes', 'date': '1809', 'aut': 'G. Andrewes', 'tit': 'Dict. Sl. and Cant', 'num': 'n.p.', 'scaps': 'queer lully', '#text': 'ill deformed child'}, {'date': '1821', 'tit': 'Flash Dict.'}, {'date': '1835', 'aut': 'G. Kent', 'tit': 'Modern Flash Dict.'}, {'date': '1848', 'tit': ['Flash Dict.', 'Sinks of London Laid Open'], '#text': 'in'}]",a deformed child,compound,queer lully,1809,ill deformed child,1848,in,queer
