chrlbl,citations,definition,part_of_speech,word,first_citation_date,first_citation_text,last_citation_date,last_citation_text,family
2000s+,"[{'@class': 'new18C', 'date': '2007', 'tit': 'Wikipedia', 'i': 'sic', '#text': '12 Aug. [Internet] Emu Export, sometimes called Emu Export Lager is a lager. The beer was first brewed in 1954 and contains 4.5% alcohol. It is also affectionately known as ‘the red led’ [], the ‘flightless bird’ or simply ‘export’'}, {'@class': 'new18C', 'date': '2016', 'tit': 'Sydney Morn. Herald', '#text': '25 June [Internet] The photo of hundreds of Emu Export cans strewn on a Perth road had Gen Ys and co crying tragedy, the post was shared 600 times, garnering 2400 likes and 3000 comments despairing the wasted death of so much ‘red lead’'}]",Emu Export beer,compound,red lead,2007,"12 Aug. [Internet] Emu Export, sometimes called Emu Export Lager is a lager. The beer was first brewed in 1954 and contains 4.5% alcohol. It is also affectionately known as ‘the red led’ [], the ‘flightless bird’ or simply ‘export’",2016,"25 June [Internet] The photo of hundreds of Emu Export cans strewn on a Perth road had Gen Ys and co crying tragedy, the post was shared 600 times, garnering 2400 likes and 3000 comments despairing the wasted death of so much ‘red lead’",red
mid-19C,"[{'@class': 'new', '@first': 'yes', 'date': '1863', 'tit': 'Dublin Eve. Mail', 'num': '3/5', '#text': '6 Oct. The work of these ‘bushwhackers,’ ‘jayhawkers,’ and ‘red legs’ is not likely to come to an end before these once flourishing Western counties are utterly laid waste'}, {'@class': 'new16', 'date': '1867', 'tit': 'Eve. Teleg.', 'num': '4/2', '#text': '(Philadelphia, PA) 16 Nov. Colonel Jennison, the notorious ‘jayhawker’ and ‘red-leg’'}, {'@class': 'new', 'date': '1891', 'tit': 'Salt Lake Herald', 'num': '4', '#text': '(UT) 22 Dec. Kansas [...] was subjected to predatory border warfare between the ‘jayhawkers’ and the ‘bush-whackers,’ the ‘red-leg guerillas’ and the ‘paw-paw militia’'}]",a guerilla fighting for the Union during the US Civil War; based in Kansas and Missouri,compound,redleg,1863,"6 Oct. The work of these ‘bushwhackers,’ ‘jayhawkers,’ and ‘red legs’ is not likely to come to an end before these once flourishing Western counties are utterly laid waste",1891,"(UT) 22 Dec. Kansas [...] was subjected to predatory border warfare between the ‘jayhawkers’ and the ‘bush-whackers,’ the ‘red-leg guerillas’ and the ‘paw-paw militia’",red
late 19C–1940s,"[{'@first': 'yes', 'date': '1890', 'aut': 'F. Remington', 'src': 'Splete', 'tit': 'Sel. Letters', 'edn': '1988', 'num': '109', '#text': 'letter 31 Oct. in So you are a ‘bloomin’ artillery man – a red leg'}, {'date': '1909', 'aut': 'G.H. McLellan', 'tit': 'Phases of Barbados Life', 'num': '11', '#text': 'The ‘Red-Leg Johnnies’ of Barbados. [...] In giving evidence before the Royal Commission in January 1897 [...] the late Mr. Quintin Hogg told the Commissioners that; ‘mean whites’, or ‘Red legs’ – families who have now been in some cases over three centuries in the island [...] and the sun has given those parts of the body exposed to it a colour which finds its expression in the local name of ‘Red Legs’'}, {'@class': 'new', 'date': '1918', 'tit': 'N.Y. Tribune', 'num': '8/5', '#text': '19 May [headline] Infantryman, Engineer, Redleg, Marine, Each Speaks Individual Language'}, {'date': '1940', 'tit': 'Phila. Eve. Ledger', 'num': 'n.p.', '#text': '20 July ‘Gravel agitator’ and ‘red leg’ – artillerymen'}, {'date': '1972', 'aut': 'R. Glasser', 'tit': '365 Days', 'num': '291', '#text': 'Red Legs – Slang for Artillery. In the Civil War Union Artillery men had red stripes on their pants'}, {'@class': 'new', 'date': '2012', 'con': '1954', 'aut': '‘Jack Tunney’', 'tit': 'Tomato Can Comeback', '#text': '[ebook] ‘Gun bunnies,’ ‘red leggers,’ ‘cannon cockers’ were some of the more polite names soldiers had for artillerymen'}]",an infantryman; also attrib.,compound,redleg,1890,letter 31 Oct. in So you are a ‘bloomin’ artillery man – a red leg,2012,"[ebook] ‘Gun bunnies,’ ‘red leggers,’ ‘cannon cockers’ were some of the more polite names soldiers had for artillerymen",red
20C+,"[{'@first': 'yes', 'date': '1970', 'aut': 'F. Collymore', 'tit': 'Notes for Gloss. of Barbadian Dial.', 'num': '95', '#text': 'Red leg. A poor white'}, {'date': '1996', 'aut': 'Allsopp', 'tit': 'Dict. Carib. Eng. Usage', 'num': ['469/2', '470/1', '470/2'], 'b': ['red chenke', 'red leg', 'red shanks'], 'scaps': ['poor-white', 'poor-white'], '#text': '[...] . [Ibid.]   . [Ibid.]'}]",a poor white,compound,redleg,1970,Red leg. A poor white,1996,[...] . [Ibid.]   . [Ibid.],red
1960s+,"[{'@first': 'yes', 'date': '1954', 'tit': 'AS', 'num': '298', 'i': ['fly the bean flag', 'the red flag'], '#text': '‘Misc.’  XXIX:4 Reference to the Color Red [...]  or'}, {'date': '1965–70', 'tit': 'DARE', '#text': 'in'}, {'date': '1967–8', 'aut': 'Baker', 'tit': 'CUSS', 'num': '183', 'i': 'Red flag day', '#text': 'et al.  Be menstruating'}, {'date': '1999', 'aut': 'J. Randall', 'tit': 'Verbatim', 'num': 'n.p.', 'i': ['the Red Sea is in', 'having the painters in', 'the reds', 'wearing red shoes', 'are you a cowboy or an indian?', 'a red-letter day', 'riding the red horse'], '#text': '‘A Visit from Aunt Rose’ in  Winter Codes that refer to blood include [...] , , , ,  , and'}]",menstruation,compound,red-letter day,1954,‘Misc.’  XXIX:4 Reference to the Color Red [...]  or,1999,"‘A Visit from Aunt Rose’ in  Winter Codes that refer to blood include [...] , , , ,  , and",red
late 17C–early 19C,"[{'@first': 'yes', 'circa': '1698', 'aut': 'B.E.', 'tit': 'Dict. Canting Crew', 'num': 'n.p.', 'i': 'Red-letter-man', '#text': 'a Roman-catholic'}, {'date': '1725', 'tit': 'New Canting Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', 'i': 'c', '#text': '[as cit. .1698]'}, {'date': ['1785', '1788', '1796'], 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue', 'num': 'n.p.', 'scaps': 'red letter men', '#text': ', Roman Catholic(k)s, from their observation of the saint’s days, marked in red letters'}, {'date': '1811', 'tit': 'Lex. Balatronicum'}, {'date': '1823', 'aut': 'Egan', 'tit': 'Grose’s Classical Dict. of the Vulgar Tongue'}]",a Roman Catholic,compound,red-letter man,1698,a Roman-catholic,1823,,red
late 19C-1910s,"[{'@class': 'new17B', '@first': 'yes', 'date': '1893', 'tit': 'St Louis Post-Dispatch', 'num': '17/7', '#text': '(MO) 3 Dec. ‘There are a great many terms for drink [...] ‘red liquor’ for all sort of spirits'}, {'@class': 'new', 'date': '1908', 'tit': 'Mixer & Server', 'num': '27', '#text': '17 If old man Gus Guzzleberger wants to split his rhinoceros skin with red liquor, wabble off home [...] and have his wife beat the pants off of him, let him go'}, {'date': '1914', 'aut': 'Z. Grey', 'tit': 'Light of the Western Stars', 'num': '102', '#text': 'Why, Danny was a fish fer red liquor'}]","alcohol, primarily whiskey",compound,red liquor,1893,(MO) 3 Dec. ‘There are a great many terms for drink [...] ‘red liquor’ for all sort of spirits,1914,"Why, Danny was a fish fer red liquor",red
1930s–50s,"[{'@class': 'new16', '@first': 'yes', 'date': '1936', 'tit': 'Nottingham Eve. Post', 'num': '9/4', '#text': '21 Dec. ‘Red Lizzie’ — a mixture of methylated spirits and bad port — was condemned [...] by the coroner [...] as ‘wretched stuff’'}, {'@class': 'new16', 'date': '1939', 'tit': 'Notingham Eve. Post', 'num': '1/3', '#text': '17 Jan. [headline] ‘Red Lizzie’ Drove Him Mad'}, {'@class': 'N331', 'date': '1939', 'aut': 'G. Kersh', 'tit': ['I Got References', 'DSUE'], 'edn': '1984', '#text': 'in'}, {'date': '1957', 'aut': 'G. Kersh', 'tit': 'Fowlers End', 'edn': '2001', 'num': ['98', '116'], '#text': '’Er weakness? Drink. Red Lizzie pay-day; otherwise methylated spirits. [Ibid.] She’ll tail off—ginger ’erself up with a dose of Red Liz and go on till she unwinds'}]",methylated spirits mixed with cheap port,compound,red lizzie,1936,21 Dec. ‘Red Lizzie’ — a mixture of methylated spirits and bad port — was condemned [...] by the coroner [...] as ‘wretched stuff’,1957,’Er weakness? Drink. Red Lizzie pay-day; otherwise methylated spirits. [Ibid.] She’ll tail off—ginger ’erself up with a dose of Red Liz and go on till she unwinds,red
1980s,"{'@first': 'yes', 'date': '1980', 'aut': 'E. Folb', 'tit': 'Runnin’ Down Some Lines', 'num': '168', 'i': ['red man', 'red lady'], '#text': 'Identifications that ranged from the literal to the metaphoric – [...] ,'}",secobarbital (Seconal),compound,red man,1980,"Identifications that ranged from the literal to the metaphoric – [...] ,",1980,"Identifications that ranged from the literal to the metaphoric – [...] ,",red
late 19C+,"[{'@first': 'yes', 'date': '1941', 'aut': 'Baker', 'tit': 'Popular Dict. Aus. Sl.', 'num': '59', 'i': 'Red steer', '#text': ', the, fire, esp. a bush-fire'}, {'date': '1945', 'aut': 'Baker', 'tit': 'Aus. Lang.', 'num': '90', '#text': 'From the bushman, living in continual dread of summer bush-fires, have come the red mare and the red steer for such fires'}]",a bush fire,compound,red mare,1941,", the, fire, esp. a bush-fire",1945,"From the bushman, living in continual dread of summer bush-fires, have come the red mare and the red steer for such fires",red
1970s+,"{'@first': 'yes', 'date': '1980', 'aut': 'E. Folb', 'tit': 'Runnin’ Down Some Lines', 'num': '157', 'i': ['red Mary', 'ride the white horse', 'red dog', 'red knight is on the white horse'], '#text': 'There are a variety of expressions [...] that refer to a women’s menstrual period – [...] , to , the /'}",a menstrual period,compound,red mary,1980,"There are a variety of expressions [...] that refer to a women’s menstrual period – [...] , to , the /",1980,"There are a variety of expressions [...] that refer to a women’s menstrual period – [...] , to , the /",red
1910s+,"[{'@class': 'new', '@first': 'yes', 'date': '1914', 'tit': 'Sport', 'num': '6/4', '#text': ""(Adelaide) 11 Dec. ‘Well, you've been drinking, too! Red Ned, that’s what you have had.’ ‘What? Pinkie—me? [...] No, never, deah bhoy’""}, {'@class': 'new', 'date': '1921', 'tit': 'Murray Pioneer', 'num': '11/3', '#text': '(Renmark, SA) 11 Nov. [He] told them that on the night he took the sugar he had been drinking ‘red ned’ (cheap red wine)'}, {'@class': 'new', 'date': '1932', 'tit': 'Sun', 'num': '9/6', '#text': '(Sydney) 4 Nov. Sydney\'s ""plonk"" has been known under many aliases. ‘Pinkie,’ ‘Red Ned,’ ‘Biddy,’ ‘Snake Juice,’\' and ‘Bottled Dynamite’ are only a few of them'}, {'@class': 'new', 'date': '1933', 'tit': 'Argus', 'num': '4/6', '#text': '(Melbourne) 17 Feb. [heading] Drunk on ‘Red Ned’. Larkins said that he [...] had drunk four or five pints of ‘Red Ned’ at the Rising Sun Hotel'}, {'date': '1941', 'aut': 'Baker', 'tit': 'N.Z. Sl.', 'num': '62', 'i': 'red Ned', '#text': 'Such terms for strong drink as [...]'}, {'@class': 'N331', 'date': '1941', 'aut': 'Baker', 'tit': 'Popular Dict. Aus. Sl.', 'num': '59', 'i': 'Red Ned', '#text': ', cheap red wine'}, {'date': '1949', 'aut': 'R. Park', 'tit': 'Poor Man’s Orange', 'num': '21', '#text': 'You’ll be back again before you know where you are, and me and you’ll split a bottle of red ned'}, {'date': '1953', 'aut': 'T.A.G. Hungerford', 'tit': 'Riverslake', 'num': '35', '#text': 'Hey, Uncle! There’s a bottle of Red Ned in my room – slip down and hit it'}, {'date': '1969', 'aut': 'A. Buzo', 'tit': 'Rooted', 'num': 'I iii', '#text': 'There were all these incredibly tactile people throwing down Red Ned'}, {'date': '1972', 'aut': 'B. Wannan', 'tit': 'Folklore of the Aus. Pub'}, {'date': '1999', 'aut': 'G. Seal', 'tit': 'Lingo', 'num': '90', 'scaps': ['red ned', 'tyrone power'], '#text': 'is cheap red wine and a  is a shower'}]",cheap red wine,compound,red ned,1914,"(Adelaide) 11 Dec. ‘Well, you've been drinking, too! Red Ned, that’s what you have had.’ ‘What? Pinkie—me? [...] No, never, deah bhoy’",1999,is cheap red wine and a  is a shower,red
mid-19C,"{'@first': 'yes', 'date': '1861', 'aut': 'R.F. Burton', 'tit': 'City of the Saints', 'num': '3', '#text': 'I resolved to risk the chance of the ‘red nightcap’ from the bloodthirsty Indians'}",a scalping,compound,red nightcap,1861,I resolved to risk the chance of the ‘red nightcap’ from the bloodthirsty Indians,1861,I resolved to risk the chance of the ‘red nightcap’ from the bloodthirsty Indians,red
1910s-20s,"[{'@class': 'edited', '@first': 'yes', 'date': '1916', 'tit': 'Day Book', 'num': '17/1', '#text': '(Chicago) 8 Sept. ‘One order of pea soup,’ a customer will say. ‘Splash of split peas,’ cries the waiter. [...] ‘I want a bowl of tomato soup,’ ordered another, [...] ‘One splash of red noise.’'}, {'@class': 'new16', 'date': '1922', 'tit': 'Carson City Dly Appeal', 'num': '2/3', '#text': '(MV) 26 May ‘I want a bowl of tomato coup,’ ordered one man [...] ‘One splash of red noise’'}]",tomato soup,compound,red noise,1916,"(Chicago) 8 Sept. ‘One order of pea soup,’ a customer will say. ‘Splash of split peas,’ cries the waiter. [...] ‘I want a bowl of tomato soup,’ ordered another, [...] ‘One splash of red noise.’",1922,"(MV) 26 May ‘I want a bowl of tomato coup,’ ordered one man [...] ‘One splash of red noise’",red
mid-17C; 20C+,"[{'@first': 'yes', 'date': '1630', 'aut': 'T. Randolph', 'tit': 'Muses’ Looking Glass', 'num': 'IV iv', 'i': 'Agroicus', '#text': 'A bots take all the red-nose tribe of ’em for !'}, {'date': '1638', 'aut': 'R. Brathwait', 'tit': 'Barnabees Journal', 'num': 'V8', 'i': 'red-noses', '#text': 'III Down the staires, ’tis truth I tell ye, / To a knot of brave Boyes fell I; / All , no dye deeper'}, {'@class': 'new', 'date': '1873', 'tit': 'Western Times', 'num': '2/5', '#text': '25 Dec. Blue devils, blue ruin, red noses, red tape'}, {'@class': 'new16', 'date': '1903', 'tit': 'Gloucs. Echo', 'num': '1/4', '#text': '25 Mar. The landlord [...] Has a red nose — Is a secret drunkard'}, {'date': '1916', 'aut': 'T. Burke', 'tit': 'Limehouse Nights', 'num': '192', '#text': 'Old dad was dresser to a red-nose bill-topper, which meant that he didn’t finish work until two o’clock in the morning'}, {'date': '1998', 'aut': 'K. Sampson', 'tit': 'Awaydays', 'num': '33', '#text': 'Them bell-ends. Been caning it down Who are they? A few fucken rednoses. Fucken plazzy gangsters, the lot of them'}]",a drunkard,compound,red-nose,1630,A bots take all the red-nose tribe of ’em for !,1998,"Them bell-ends. Been caning it down Who are they? A few fucken rednoses. Fucken plazzy gangsters, the lot of them",red
1910s,"{'@first': 'yes', 'date': '1911', 'aut': 'J. Lomax', 'tit': 'Cowboy Songs', 'num': '305', '#text': 'Whoop-ee! drink that rot gut, drink that red nose'}",cheap whisky,compound,red-nose,1911,"Whoop-ee! drink that rot gut, drink that red nose",1911,"Whoop-ee! drink that rot gut, drink that red nose",red
1930s,"[{'@first': 'yes', 'date': '1931', 'aut': 'A. Hardin', 'tit': 'AS', 'num': '86', '#text': '‘Volstead English’ in  VII:2 Places of business for illegal traffic in liquor: [...] Red Nugget'}, {'@class': 'N331', 'date': '1934', 'aut': 'Weseen', 'tit': 'Dict. Amer. Sl.', 'num': '282', '#text': '[Drinking] Red nugget – A place where liquor is sold illegally'}, {'date': '1942', 'aut': 'Berrey & Van den Bark', 'tit': 'Amer. Thes. Sl.'}]",an illicit saloon,compound,red nugget,1931,‘Volstead English’ in  VII:2 Places of business for illegal traffic in liquor: [...] Red Nugget,1942,,red
1970s–80s,"[{'@first': 'yes', 'date': '1971', 'aut': 'E.E. Landy', 'tit': 'Underground Dict.', 'edn': '1972'}, {'@class': 'N331', 'date': '1977', 'aut': 'L. Young', 'tit': 'Recreational Drugs', '#text': 'et al.'}, {'date': '1981', 'aut': 'D.E. Miller', 'tit': 'Bk of Jargon', 'num': '338', '#text': 'red oil: Hash oil'}]",hashish oil,compound,red oil,1971,,1981,red oil: Hash oil,red
2000s,"{'@first': 'yes', 'date': '2004', 'aut': 'Chester P & Ramson Badbones', '#text': '[untitled lyrics] Stick you for a twenty, split you for a red one'}",a £50 note,compound,red one,2004,"[untitled lyrics] Stick you for a twenty, split you for a red one",2004,"[untitled lyrics] Stick you for a twenty, split you for a red one",red
1900s,"{'@class': 'new17C', '@first': 'yes', 'date': '1903', 'tit': 'S.F. Chron.', 'num': '6/1', '#text': '25 oct. ‘Garcon, some more red paint, please.’ Or: ‘I presume you have some more of this foot-juice, waiter’. Or again [...] ‘Another quarter of Dago red’. And so they make merry lver the cheap red wine'}",cheap red wine,compound,red paint,1903,"25 oct. ‘Garcon, some more red paint, please.’ Or: ‘I presume you have some more of this foot-juice, waiter’. Or again [...] ‘Another quarter of Dago red’. And so they make merry lver the cheap red wine",1903,"25 oct. ‘Garcon, some more red paint, please.’ Or: ‘I presume you have some more of this foot-juice, waiter’. Or again [...] ‘Another quarter of Dago red’. And so they make merry lver the cheap red wine",red
1900s–30s,"[{'@first': 'yes', 'date': '1900', 'aut': 'E.H. Babbitt', 'tit': 'DN', 'num': '54', 'b': 'red paint', 'i': 'n', '#text': '‘College Words and Phrases’ in  II:i , . Tomato catsup'}, {'date': '1936', 'aut': 'H.W. Bentley', 'tit': 'AS', 'num': '45', '#text': '‘Linguistic Concoctions of the Soda Jerker’ in  XI:1 RED PAINT. Catsup'}]",tomato ketchup,compound,red paint,1900,"‘College Words and Phrases’ in  II:i , . Tomato catsup",1936,‘Linguistic Concoctions of the Soda Jerker’ in  XI:1 RED PAINT. Catsup,red
20C+,"{'@first': 'yes', 'date': '1975', 'aut': 'G. Underwood', 'tit': 'AS', 'num': '65', '#text': '‘Razorback Sl.’ in  L:1/2 Coach Matthews has got the red pants today'}","irritation, bad temper",compound,red pants,1975,‘Razorback Sl.’ in  L:1/2 Coach Matthews has got the red pants today,1975,‘Razorback Sl.’ in  L:1/2 Coach Matthews has got the red pants today,red
early 17C,"{'@first': 'yes', 'date': '1608', 'tit': 'Pennyless Parliament of Thread-bare Poets', 'num': '83', '#text': 'Men must have Care, lest, conversing too much with red petticoats, they banish their Hair from their Heads* (*i.e. be poxed)'}",a prostitute,compound,red petticoat,1608,"Men must have Care, lest, conversing too much with red petticoats, they banish their Hair from their Heads* (*i.e. be poxed)",1608,"Men must have Care, lest, conversing too much with red petticoats, they banish their Hair from their Heads* (*i.e. be poxed)",red
early 19C–1900s,"[{'@first': 'yes', 'date': '1811', 'tit': 'Lex. Balatronicum', 'num': 'n.p.', 'scaps': 'Red Ribbin', '#text': '. Brandy'}, {'date': '1823', 'aut': 'Egan', 'tit': 'Grose’s Classical Dict. of the Vulgar Tongue'}, {'date': '1859', 'aut': 'Matsell', 'tit': 'Vocabulum'}]",brandy,compound,red ribbon,1811,. Brandy,1859,,red
,"[{'@first': 'yes', 'date': '1969', 'aut': 'R.R. Lingeman', 'tit': 'Drugs from A to Z', 'edn': '1970'}, {'date': '1977', 'aut': 'S.N. Pradhan', 'tit': 'Drug Abuse'}, {'date': '2001', 'tit': 'ONDCP Street Terms', 'num': '18', '#text': 'Red rock — Heroin'}]",heroin,compound,red rock,1969,,2001,Red rock — Heroin,red
,"[{'@first': 'yes', 'date': '1996', 'aut': 'Emmett & Nice', 'tit': 'Understanding Street Drugs', 'num': '165', '#text': 'Methadone: doll, dolly, red rock, tootsie roll'}, {'date': '2007', 'aut': 'R.H. Rassool', 'tit': 'Dual Diagnosis Nursing', 'num': '41', '#text': 'Methadone is also known as doll, red rock, juice or ‘script’'}]",methadone,compound,red rock,1996,"Methadone: doll, dolly, red rock, tootsie roll",2007,"Methadone is also known as doll, red rock, juice or ‘script’",red
late 18C–early 19C,"[{'@first': 'yes', 'date': ['1785', '1788', '1796'], 'aut': 'Grose', 'tit': 'Classical Dict. of the Vulgar Tongue'}, {'date': '1811', 'tit': 'Lex. Balatronicum'}, {'date': '1823', 'aut': 'Egan', 'tit': 'Grose’s Classical Dict. of the Vulgar Tongue'}]",a criminal dealer who specialized in goods and stores stolen from the Royal Navy’s dockyards,compound,red sail-yard docker,"['1785', '1788', '1796']",,1823,,red
1940s+,"[{'@first': 'yes', 'date': '1967', 'tit': 'Kings Cross Whisper', 'scaps': 'red deener', '#text': '(Sydney) xxxix 4/4 : any money earned from ‘cracking it’'}, {'date': '1975', 'tit': 'Bulletin', 'num': '44/3', '#text': '(Sydney) 26 Apr. Among them were gamblers, thieves (tea leaves), hoons or red penny men (pimps) [...]'}, {'date': '1977', 'aut': 'J. Ramsay', 'tit': 'Cop it Sweet', 'num': '76', 'i': 'red deener', '#text': ', money earned from Prostitution'}, {'@class': 'N331', 'date': '1983', 'aut': 'R. Aven-Bray', 'tit': 'Ridgey-Didge Oz Jack Lang', 'num': '41', 'b': 'Red Shilling', '#text': 'Money taken from prostitutes'}, {'@class': 'new18A', 'date': '1988', 'tit': 'Canberra Times', 'num': '3/2', '#text': '7 Sept. Yesterday, he said Sir Terence earned a ‘red shilling’ - a police slang term meaning he accepted money from prostitution'}]","money that has been earned by a prostitute and passed to her pimp; thus , a pimp",compound,red shilling,1967,(Sydney) xxxix 4/4 : any money earned from ‘cracking it’,1988,"7 Sept. Yesterday, he said Sir Terence earned a ‘red shilling’ - a police slang term meaning he accepted money from prostitution",red
,"[{'@first': 'yes', 'date': '2006', 'tit': 'Urban Dict.', '#text': '[Internet] In BDSM a red shower is the act of bleeding on oneself or someone else. This is considered highly erotic and often times done ritualistically. This is not inclusive of menstual blood. Menstrual blood is a ‘Ruby Shower’'}, {'date': '2008', 'tit': 'www.thesmokinggun.com', '#text': 'phonesex employees’ handbook, cited at  [Internet] Under no circumstances, are any of the following subjects to be discussed during your fantasy calls [...]. No brown or red showers'}]",the act of bleeding onto another person for sexual purposes,compound,red shower,2006,[Internet] In BDSM a red shower is the act of bleeding on oneself or someone else. This is considered highly erotic and often times done ritualistically. This is not inclusive of menstual blood. Menstrual blood is a ‘Ruby Shower’,2008,"phonesex employees’ handbook, cited at  [Internet] Under no circumstances, are any of the following subjects to be discussed during your fantasy calls [...]. No brown or red showers",red
1990s+,"{'@first': 'yes', 'date': '1992', 'aut': 'Bentley & Corbett', 'tit': 'Prison Sl.', 'num': '62', 'b': 'Red Snapper', '#text': 'The vagina'}",the vagina,compound,red snapper,1992,The vagina,1992,The vagina,red
late 19C,"[{'@class': 'edited', '@first': 'yes', 'date': '1877', 'tit': 'Bolivar Bulletin', 'num': '3/1', '#text': '(Hardeman Co., TN) 12 Apr. I wanted to ask you not to drink that red stuff, for it will kill you just as it killed my father'}, {'@class': 'edited', 'date': '1894', 'tit': 'L.A. Herald', 'num': '8/3', '#text': '19 Nov. The tramp panhandles money out of you for a meal [...] white line (alcohol) or red stuff (whisky)'}]",whisky,compound,red stuff,1877,"(Hardeman Co., TN) 12 Apr. I wanted to ask you not to drink that red stuff, for it will kill you just as it killed my father",1894,19 Nov. The tramp panhandles money out of you for a meal [...] white line (alcohol) or red stuff (whisky),red
late 19C–1920s,"[{'@class': 'new', '@first': 'yes', 'date': '1895', 'tit': 'Omaha Dly Bee', 'num': '11/7', '#text': '(NE) 6 Oct. There was a lot of dirty bottles ful of red stuff [...] down the cellar'}, {'date': '1899–1900', 'aut': 'C.L. Cullen', 'tit': 'Tales of the Ex-Tanks', 'num': '211', '#text': 'Any man who can stand Little Rock red stuff without eating anything [etc.]'}, {'@class': 'new', 'date': '1907', 'tit': 'Dly Public Ledger', 'num': '3/2', '#text': '(Maysville, KY) 7 Oct. Begging for money for his mother to buy drink with; ‘red stuff’ [...] that is in a bottle'}, {'date': '1922', 'aut': 'M.E. Smith', 'tit': 'Adventures of a Boomer Op.', 'num': '59', '#text': 'Oh, Red is honest, and a good pal, if he would just lay off that red stuff'}]",red wine,compound,red stuff,1895,(NE) 6 Oct. There was a lot of dirty bottles ful of red stuff [...] down the cellar,1922,"Oh, Red is honest, and a good pal, if he would just lay off that red stuff",red
1900s,"[{'@class': 'new', '@first': 'yes', 'date': '1922', 'tit': 'N.Y. Tribune', 'num': '11/1', '#text': '21 Jan. In the sixth [round] Nate gave Christiarlo a drink of red stuff [...] It was a tough fight'}, {'date': '1931', 'aut': 'R.E. Howard', 'tit': 'Fight Stories', '#text': '‘Texas Fists’  May [Internet] Slim wiped off the red stuff and looked kinda worried'}, {'date': '1981', 'con': '1900s', 'aut': 'A. Harding', 'src': 'Samuel', 'tit': 'East End Und.', 'num': '129', 'i': 's', '#text': 'in He went in for boxing [...] The ‘Wonderland’ was the first place where he boxed, used to get 10 for six rounds. But they had to have plenty of red stuff flying about otherwise they didn’t get paid'}]",blood,compound,red stuff,1922,21 Jan. In the sixth [round] Nate gave Christiarlo a drink of red stuff [...] It was a tough fight,1981,"in He went in for boxing [...] The ‘Wonderland’ was the first place where he boxed, used to get 10 for six rounds. But they had to have plenty of red stuff flying about otherwise they didn’t get paid",red
2000s,"[{'@first': 'yes', 'date': '2000', 'tit': 'Other Side of the Wall: Prisoner’s Dict.', '#text': 'July [Internet] Red Tag: Confine to a cell'}, {'date': '2005', 'aut': 'Prison Slang Mommyblogger', 'tit': 'mydogharriet.blogspot.com', '#text': '23 Sept. [Internet] Its time to rack in and red tag until she can learn how to be on the one'}]",to confine an inmate to their cell,compound,red tag,2000,July [Internet] Red Tag: Confine to a cell,2005,23 Sept. [Internet] Its time to rack in and red tag until she can learn how to be on the one,red
18C,"[{'@first': 'yes', 'date': '1725', 'tit': 'New Canting Dict.', 'num': 'n.p.', 'scaps': 'tape', '#text': 'Red or White; Geneva, Aniseed, Clove-Water, &c. so called by Canters and Villains, and the Renters of the Tap, &c. in Newgate, and other Prisons'}, {'date': ['1737', '1759', '1760', '1776'], 'aut': 'Bailey', 'tit': 'Universal Etym. Eng. Dict.', '#text': '[as cit. 1725]'}, {'@class': 'new', 'date': '1873', 'tit': 'Western Times', 'num': '2/5', '#text': '25 Dec. Blue devils, blue ruin, red noses, red tape'}, {'@class': 'new', 'date': '1891', 'tit': 'Birmingham Dly Post', 'num': '8/5', '#text': '(ref. to 18C) 23 Dec. Red ‘tape’ was a Newgate phrase for Genever [...] and ‘red fustian’ meant claret'}]",gin,compound,red tape,1725,"Red or White; Geneva, Aniseed, Clove-Water, &c. so called by Canters and Villains, and the Renters of the Tap, &c. in Newgate, and other Prisons",1891,(ref. to 18C) 23 Dec. Red ‘tape’ was a Newgate phrase for Genever [...] and ‘red fustian’ meant claret,red
