chrlbl,citations,definition,part_of_speech,word,first_citation_date,first_citation_text,last_citation_date,last_citation_text,family
1930s+,"[{'@first': 'yes', 'date': '1930', 'aut': 'J.T. Farrell', 'tit': 'Short Stories', 'edn': '1937', 'num': '143', '#text': '‘Jo-Jo’ in The old lady is sure gettin’ on my tail pretty hard. She threatens to kick me out'}, {'date': '1964', 'aut': 'H. Selby Jr', 'tit': 'Last Exit to Brooklyn', 'edn': '1966', 'num': '219', 'i': 'her', '#text': 'Wait till the cops get on  ass, leavin the kids alone like that'}, {'@class': 'N331', 'date': '1970', 'aut': 'E. Tidyman', 'tit': 'Shaft', 'num': '124', '#text': 'They get on your ass, you got trouble'}, {'date': '1977', 'aut': 'J. Langone', 'tit': 'Life at the Bottom', 'num': '53', '#text': 'Like I’ve always had a tough time bending when someone gets on my ass'}, {'date': '1985', 'aut': 'N. Pileggi', 'tit': 'Wiseguy', 'edn': '2001', 'num': '200', '#text': 'I knew Robin was going to get on my ass'}, {'date': '1990', 'aut': 'S. Morgan', 'tit': 'Homeboy', 'num': '260', '#text': 'If he gets on Speaker’s ass, let me know immediately'}, {'@class': 'new', 'date': '2002', 'aut': 'Simon & Burns', 'tit': 'Wire', '#text': '‘Old Cases’ ser. 1 ep. 4 [TV script] Tell Bodey we’re on his ass'}]","to pressurize, to harass, to nag",phrase,get (on) someone’s ass,1930,‘Jo-Jo’ in The old lady is sure gettin’ on my tail pretty hard. She threatens to kick me out,2002,‘Old Cases’ ser. 1 ep. 4 [TV script] Tell Bodey we’re on his ass,ass
1950s+,"[{'@first': 'yes', 'date': '1957', 'aut': 'H. Simmons', 'tit': 'Corner Boy', 'num': '101', '#text': 'Shut up, youse guys. You get on me arsh'}, {'date': '1967', 'aut': 'T.C. Bambara', 'tit': 'Gorilla, My Love', 'edn': '1972', 'num': '83', '#text': '‘Talking Bout Sonny’ in Women get on my ass. Truly'}]",to annoy,phrase,get (on) someone’s ass,1957,"Shut up, youse guys. You get on me arsh",1967,‘Talking Bout Sonny’ in Women get on my ass. Truly,ass
1990s+,"{'@first': 'yes', 'date': '1999', 'aut': 'J. Ridley', 'tit': 'Love Is a Racket', 'num': '416', '#text': 'I’, ’bout to be up in yo ass with some serious shit, muthafucka!'}",to assault,phrase,get up in someone’s ass,1999,"I’, ’bout to be up in yo ass with some serious shit, muthafucka!",1999,"I’, ’bout to be up in yo ass with some serious shit, muthafucka!",ass
None,"[{'@first': 'yes', 'date': '1967', 'aut': 'E. Shepard', 'tit': 'Doom Pussy', 'num': '65', '#text': 'You’re a mighty snazzy chicken to be hanging your fanny out coverin’ this cockeyed hassle'}, {'date': '1994', 'i': 'c', 'aut': 'L. Cleveland', 'tit': 'Dark Laughter', 'num': '63', '#text': '(ref. to .1967) Other songs joked about ‘hanging out your ass’ on dangerous missions'}]","to run a risk, to risk one’s life (cf. )",phrase,hang one’s ass out,1967,You’re a mighty snazzy chicken to be hanging your fanny out coverin’ this cockeyed hassle,1994,(ref. to .1967) Other songs joked about ‘hanging out your ass’ on dangerous missions,ass
1960s+,"[{'@first': 'yes', 'date': '1961', 'aut': 'G.L. Coon', 'tit': 'Meanwhile, Back at the Front', 'edn': '1962', 'num': '177', '#text': 'We sure hung their asses, didn’t we?'}, {'date': '1962', 'aut': 'H. Simmons', 'tit': 'Man Walking On Eggshells', 'num': '247', '#text': 'Man, if this nigger was a white man I’d hang his ass'}]","to defeat thoroughly, to trounce",phrase,hang someone’s ass,1961,"We sure hung their asses, didn’t we?",1962,"Man, if this nigger was a white man I’d hang his ass",ass
None,"[{'@first': 'yes', 'date': '1975', 'aut': 'E. Torres', 'tit': 'Carlito’s Way', 'num': '11', '#text': 'Sometime Moran the cop would get a bug up his ass and grab me'}, {'date': '1995', 'con': '1985–90', 'aut': 'P. Bourjois', 'tit': 'In Search of Respect', 'num': '102', '#text': 'I think he had a roach up his ass, ’cause it’s slow. He was pissed off ’cause the electrician from Con Ed [...] didn’t show up'}, {'@class': 'new', 'date': '2010', 'con': '1973', 'aut': 'C. Stella', 'tit': 'Johnny Porno', 'num': '281', '#text': 'Somebody stopped over last night and put a bug up my ass'}]",to be in a bad temper,phrase,have a bug up one’s ass,1975,Sometime Moran the cop would get a bug up his ass and grab me,2010,Somebody stopped over last night and put a bug up my ass,ass
1960s,"{'@first': 'yes', 'date': '1965', 'aut': 'C. Brown', 'tit': 'Manchild in the Promised Land', 'edn': '1969', 'num': '354', '#text': 'How the hell are you gon stop bein’ mad when you’ve got a foot up in your ass?'}","to be treated unfairly, to be victimized",phrase,have a foot up one’s ass,1965,How the hell are you gon stop bein’ mad when you’ve got a foot up in your ass?,1965,How the hell are you gon stop bein’ mad when you’ve got a foot up in your ass?,ass
1960s+,"[{'@first': 'yes', 'date': '1958', 'aut': 'L.F. Cooley', 'tit': 'Run For Home', 'edn': '1959', 'num': '127', '#text': 'Loosen up! You look like you’ve got an oar up your ass!'}, {'date': '1967', 'aut': 'D. Simmons', 'tit': 'AS', 'num': '229', 'scaps': 'have a stick up (one’s) ass', 'i': 'v. phr', '#text': '‘Terms Used in a Men’s Dormitory’ in  XLII:4, . An expression indicating that the individual thus described is so boring that the speaker did not enjoy his company'}, {'date': '1978', 'aut': 'S. King', 'tit': 'Stand', 'edn': '1990', 'num': '524', '#text': 'Her father ‘had a stick up his ass’ about Ronnie, her boyfriend'}, {'date': '1991', 'aut': 'Eble', 'tit': 'Campus Sl.', 'num': '5', '#text': 'Fall pole up one’s ass/ butt – anxiety, moodiness'}, {'date': '2001', 'aut': 'C. Forte', 'tit': 'Feola’s Cross', 'num': '294', '#text': 'Grafton [...] walked as if he had a stick up his ass. A pompous grin was plastered on his thin, egotistical mouth'}, {'date': '2006', 'aut': 'P. McGilligan', 'tit': 'Backstory 4', 'num': '184', '#text': 'The hero has a stick up his ass: he’s a horribly difficult guy to get on with'}]","to be totally and irredeemably boring; such a stick would render one physically, and thus mentally, rigid",phrase,have a stick up one’s ass,1958,Loosen up! You look like you’ve got an oar up your ass!,2006,The hero has a stick up his ass: he’s a horribly difficult guy to get on with,ass
1940s+,"[{'@first': 'yes', 'date': '1947', 'aut': 'B. Schulberg', 'tit': 'Harder They Fall', 'num': '231', '#text': 'Three months ago your ass was hanging out'}, {'date': '1955', 'aut': 'B. Schulberg', 'tit': 'Waterfront', 'edn': '1966', 'num': '243', '#text': 'The round-collar bastard leaves me standin’ here with my ass hangin’ out'}, {'date': '1967', 'aut': 'P. Thomas', 'tit': 'Down These Mean Streets', 'edn': '1970', 'num': '322', 'i': 'You remember all that crap you went through? What you want to do, go on for the rest of your life with your ass hangin’?'}, {'date': '1975', 'aut': 'N. De Mille', 'tit': 'Smack Man', 'edn': '1991', 'num': '46', '#text': 'Okay, you big, bad, motherfucking pimp, your ass is still hanging out so you got a lot of cooperating to do'}, {'date': '2001', 'con': '1975–6', 'aut': 'E. Little', 'tit': 'Steel Toes', 'num': '121', '#text': 'Whatcha gonna do? Stand there with your arse hangin’ out?'}, {'@class': 'new', 'date': '2003', 'aut': 'Simon & Burns', 'tit': 'Wire', '#text': '‘Ebb Tide’ ser. 2 ep. 1 [TV script] The customs seal is broke. Somebody’s gonna see it. Our asses are hangin’ out here'}]","to run a risk, to risk one’s life (cf. )",phrase,have one’s ass hanging (out),1947,Three months ago your ass was hanging out,2003,‘Ebb Tide’ ser. 2 ep. 1 [TV script] The customs seal is broke. Somebody’s gonna see it. Our asses are hangin’ out here,ass
1960s+,"[{'@first': 'yes', 'date': '1965', 'aut': 'H. Rhodes', 'tit': 'Chosen Few', 'edn': '1966', 'num': '81', '#text': '‘Later she told Darly she was a fool to give it away to a poor spook with his ass in th’ wind.’ ‘Looks like her ass is in th’ wind now ... what’s Darly gonna do?’'}, {'date': '1966', 'aut': 'B. Jackson', 'tit': 'Get Your Ass in the Water', 'edn': '1974', 'num': '52', '#text': 'There lay Ben Lair with his ass in the air'}, {'date': '1986', 'aut': 'W.D. Ehrhart', 'tit': 'Passing Time', 'edn': '1988', 'num': '16', '#text': 'Christ there I am, eighteen years old, got my ass out on a wire, and here’s Trinh telling me to go suck an egg'}]",to be exposed to trouble or danger,phrase,have one’s ass in the wind,1965,‘Later she told Darly she was a fool to give it away to a poor spook with his ass in th’ wind.’ ‘Looks like her ass is in th’ wind now ... what’s Darly gonna do?’,1986,"Christ there I am, eighteen years old, got my ass out on a wire, and here’s Trinh telling me to go suck an egg",ass
1960s,"{'@first': 'yes', 'date': '1966', 'aut': '‘Tom Pendleton’', 'tit': 'Iron Orchard', 'edn': '1967', 'num': '15', '#text': 'That Brunner’ll have yo’ ass workin’ buttonholes ’fore sundown t’morra. Run you off inside of a week'}",to work extremely hard,phrase,have one’s ass working buttonholes,1966,That Brunner’ll have yo’ ass workin’ buttonholes ’fore sundown t’morra. Run you off inside of a week,1966,That Brunner’ll have yo’ ass workin’ buttonholes ’fore sundown t’morra. Run you off inside of a week,ass
1950s+,"[{'@first': 'yes', 'date': '1956', 'aut': '‘Ed Lacy’', 'tit': 'Men from the Boys', 'edn': '1967', 'num': '65', '#text': 'He lowered his voice. ‘Union would have my rear if they knew.’'}, {'@class': 'N331', 'date': '1961', 'aut': 'G.L. Coon', 'tit': 'Meanwhile, Back at the Front', 'edn': '1962', 'num': '25', '#text': 'I’m going to have your ass, Hedges. I’m going to have it good!'}, {'@class': 'N331', 'date': '1965', 'aut': 'H. Rhodes', 'tit': 'Chosen Few', 'edn': '1966', 'num': '33', '#text': 'He [...] swore he’d have my ass one day'}, {'date': '1966', 'aut': 'M. Rumaker', 'tit': 'Exit 3 and Other Stories', 'num': '58', '#text': 'SP’s’ll have my ass for sure'}, {'date': '1974', 'aut': 'D. Goines', 'tit': 'Daddy Cool', 'edn': '1997', 'num': '101', '#text': 'You filthy-mouthed white motherfucker you, I’ll have your ass for this!'}, {'date': '1982', 'aut': 'G.V. Higgins', 'tit': 'Patriot Game', 'edn': '1985', 'num': '175', '#text': 'You take care of this, Seats, and I mean it, or I’m gonna have your ass six ways to Sunday'}, {'date': '1982', 'aut': 'H. Beaton', 'tit': 'Outside In', 'num': 'I i', '#text': 'Fuck me! They’ll have her arse!'}, {'@class': 'N331', 'date': '1989', 'aut': 'P. Munro', 'tit': 'Sl. U.', 'num': '104', '#text': 'My boss had my ass because I was late three days in a row'}, {'date': '1993', 'aut': 'T. Jones', 'tit': 'Pugilist at Rest', 'num': '4', 'i': 'had', '#text': 'Your ass is , if you do that'}, {'date': '2001', 'aut': 'N. Green', 'tit': 'Shooting Dr. Jack', 'edn': '2002', 'num': '223', '#text': 'He’d have both of our asses'}]","to reprimand severely, to punish",phrase,have someone’s ass,1956,He lowered his voice. ‘Union would have my rear if they knew.’,2001,He’d have both of our asses,ass
2000s,"{'@first': 'yes', 'date': '2006', 'aut': 'G. Pelecanos', 'tit': 'Night Gardener', 'num': '9', '#text': 'I’m kiddin’ you, Giuseppe. Oh, Christ, but I had your ass'}","to trick, to ‘get (someone) going’",phrase,have someone’s ass,2006,"I’m kiddin’ you, Giuseppe. Oh, Christ, but I had your ass",2006,"I’m kiddin’ you, Giuseppe. Oh, Christ, but I had your ass",ass
1960s+,"{'@first': 'yes', 'date': '1977', 'con': '1969', 'aut': 'M. Herr', 'tit': 'Dispatches', 'num': '220', '#text': 'Hold on to your ass awhile. You people from the electronic media don’t scare me anymore'}",to be patient,phrase,hold (on to) one’s ass,1977,Hold on to your ass awhile. You people from the electronic media don’t scare me anymore,1977,Hold on to your ass awhile. You people from the electronic media don’t scare me anymore,ass
1960s+,"{'@first': 'yes', 'date': '1981', 'con': '1966', 'aut': 'P. Conroy', 'tit': 'Lords of Discipline', 'num': '93', '#text': 'The three seniors [...] screaming at me that they were going to jack it up my ass for interfering'}",to punish or victimize someone,phrase,jack it up someone’s ass,1981,The three seniors [...] screaming at me that they were going to jack it up my ass for interfering,1981,The three seniors [...] screaming at me that they were going to jack it up my ass for interfering,ass
1960s+,"{'@first': 'yes', 'date': '2001', 'aut': 'Levontaun', 'tit': 'Diaryland.com', '#text': '11 Jun. [Internet] The next morning I woke up late, so I was jumping through my ass (not literally) trying to make it to Portland for my flight'}","to panic, to lose control, to be terrified",phrase,jump through one’s ass,2001,"11 Jun. [Internet] The next morning I woke up late, so I was jumping through my ass (not literally) trying to make it to Portland for my flight",2001,"11 Jun. [Internet] The next morning I woke up late, so I was jumping through my ass (not literally) trying to make it to Portland for my flight",ass
1970s+,"[{'@first': 'yes', 'date': '1974', 'tit': 'National Lampoon', 'num': '84', 'org': 'HDAS', '#text': 'Oct. My old man’s been jumping up my butt ever since I racked up the Pinto'}, {'date': '1975', 'aut': 'Sepe & Telano', 'tit': 'Cop Team', 'num': '141', '#text': 'You little no good hump [...] I’m gonna jump your ass'}, {'date': '1976', 'con': '1969', 'aut': 'C.R. Anderson', 'tit': 'Grunts', 'num': '80', '#text': 'I ain’t gonna get my ass jumped again today'}, {'date': '1997', 'aut': 'E. Little', 'tit': 'Another Day in Paradise', 'num': '131', '#text': 'You want some of my fine brown ass go ahead and jump on it.'}, {'date': '2002', 'tit': 'Daily Recap', '#text': '‘RC Cola of Evil’  21 Aug. [Internet] Blake tells Edmund to jump up his ass and die'}, {'@class': 'new', 'date': '2015', 'tit': 'http://brightestyoungthings.com', '#text': '15 Sept. [Internet] All the old folks jumped up my butt for suggesting they should be more open-minded'}]","to attack, verbally or physically",phrase,jump (up) someone’s ass,1974,Oct. My old man’s been jumping up my butt ever since I racked up the Pinto,2015,15 Sept. [Internet] All the old folks jumped up my butt for suggesting they should be more open-minded,ass
1960s,"{'@first': 'yes', 'date': '1969', 'aut': '‘Iceberg Slim’', 'tit': 'Pimp', 'num': '181', '#text': 'He liked to beat me and screw me. [...] He kept his foot in my ass'}","to pressurize someone, to treat badly",phrase,keep one’s foot in someone’s ass,1969,He liked to beat me and screw me. [...] He kept his foot in my ass,1969,He liked to beat me and screw me. [...] He kept his foot in my ass,ass
1910s+,"[{'date': '1930', 'con': '1915', 'aut': '‘W.W. Windstaff’', 'src': 'Longstreet', 'tit': 'Canvas Falcons', 'edn': '1970', 'num': '270', '#text': '‘A Flier’s War’ in Chunky said, ‘Well, kick my shaggy ass.’ ‘The bloody war will, Yank.’'}, {'date': '1941', 'aut': 'B. Schulberg', 'tit': 'What Makes Sammy Run?', 'edn': '1992', 'num': '12', '#text': 'I’d like to kick his little ass for him'}, {'date': '1963', 'aut': 'M. Spillane', 'tit': 'Return of the Hood', 'num': '9', '#text': 'Two days before I had belted his ass from one end of 45th and Second all the way to the next corner'}, {'date': '1969', 'aut': '‘Iceberg Slim’', 'tit': 'Pimp', 'num': '83', '#text': 'You needed your ass kicked'}, {'date': '1979', 'aut': 'E. Torres', 'tit': 'After Hours', 'num': '104', '#text': 'I shoulda kicked his ass'}, {'date': '1980', 'aut': 'E. Folb', 'tit': 'Runnin’ Down Some Lines', 'num': '79', '#text': 'Dat heifer do it again, I’ma kick her ass!'}, {'@class': 'N331', 'date': '1983', 'aut': 'N. Heard', 'tit': 'House of Slammers', 'num': '93', '#text': 'That cat [...] kickin’ my natural-borned ass on that domino board.'}, {'date': '1999', 'tit': 'Guardian', 'num': '15', '#text': 'Guide 2–8 Oct. They all wanted to kick my ass because I’m white'}, {'@class': 'N331', 'date': '2000', 'aut': 'G. Pelecanos', 'tit': 'Shame the Devil', 'num': '67', '#text': 'Better get those Buds in the cooler, though. Before you kick my ass, I mean'}, {'date': '2004', 'aut': 'C. Hiaasen', 'tit': 'Skinny Dip', 'num': '214', '#text': 'The man kicked your ass'}, {'@class': 'new', 'date': '2010', 'aut': 'B. Keys', 'src': 'Richards', 'tit': 'Life', 'num': '152', '#text': 'in Who are these pasty-faced, funny-talking, skinny legged guys [...] I’ll kick their asses!'}]","to give someone a beating, to defeat someone",phrase,kick someone’s ass,1930,"‘A Flier’s War’ in Chunky said, ‘Well, kick my shaggy ass.’ ‘The bloody war will, Yank.’",2010,"in Who are these pasty-faced, funny-talking, skinny legged guys [...] I’ll kick their asses!",ass
1970s+,"{'@first': 'yes', 'date': '1982', 'con': '1970', 'aut': 'J.M. Del Vecchio', 'tit': '13th Valley', 'edn': '1983', 'num': '83', '#text': 'Thaht ruck goan kick your ass.'}","to exhaust, to wear out",phrase,kick someone’s ass,1982,Thaht ruck goan kick your ass.,1982,Thaht ruck goan kick your ass.,ass
1970s+,"[{'@first': 'yes', 'date': '1980', 'aut': 'Eble', 'tit': 'Campus Sl.', 'num': '4', '#text': 'Spring kick my ass – to be difficult: That exam kicked my ass'}, {'date': '2002', 'aut': 'D.H. Sterry', 'tit': 'Chicken', 'edn': '2003', 'num': '43', '#text': '‘I’m feeling incredibly existential’ [...] ‘Yeah, those nuns’ll kick yer ass.’ She grins'}]",to defeat intellectually,phrase,kick someone’s ass,1980,Spring kick my ass – to be difficult: That exam kicked my ass,2002,"‘I’m feeling incredibly existential’ [...] ‘Yeah, those nuns’ll kick yer ass.’ She grins",ass
,"{'@class': 'new', '@first': 'yes', 'date': '2002', 'aut': 'C. Stella', 'tit': 'Jimmy Bench-Press', 'num': '139', '#text': 'It’ll kick your ass by the third glass [...] you’re a rookie so you need an ass-kicking'}",to render intoxicated,phrase,kick someone’s ass,2002,It’ll kick your ass by the third glass [...] you’re a rookie so you need an ass-kicking,2002,It’ll kick your ass by the third glass [...] you’re a rookie so you need an ass-kicking,ass
,"[{'@class': 'new', 'date': '1672', 'aut': 'J. Phillips', 'tit': 'Maronides', 'edn': '1678', 'num': '147', '#text': 'VI The signe of Gridiron on this place, / Shews you shall lose you very Arse. / [...] / Fair Tarquel look for his advice, / Will teach thee how to cogg thy dice'}, {'@first': 'yes', 'date': '1959', 'aut': 'W. Tevis', 'tit': 'Hustler', 'edn': '1998', 'num': '88', '#text': 'He [...] invariably lost his ass'}, {'date': '1978', 'aut': 'W. Diehl', 'tit': 'Sharky’s Machine', 'num': '226', '#text': 'I came up a heavy winner in a poker game and Danzler lost his ass'}, {'date': '1983', 'aut': '‘Heat Moon’', 'tit': 'Blue Highways', 'num': '286', '#text': 'Angus lost his ass in a taco franchise'}, {'date': '1995', 'aut': 'C. Hiaasen', 'tit': 'Stormy Weather', 'num': '188', 'i': 'mamí', '#text': 'You and  been losin’ your fat asses at the Miccosukee bingo'}]","in gambling, to lose heavily",phrase,lose one’s ass,1672,"VI The signe of Gridiron on this place, / Shews you shall lose you very Arse. / [...] / Fair Tarquel look for his advice, / Will teach thee how to cogg thy dice",1995,You and  been losin’ your fat asses at the Miccosukee bingo,ass
,"[{'@first': 'yes', 'ante': '1950', 'aut': 'Perry Wolff', 'tit': 'Friend', 'num': '32', 'org': 'HDAS', '#text': 'If he ever wrote [...] to the inspector general, someone would lose their ass'}, {'date': '2003', 'aut': 'G. Pelecanos', 'tit': 'Soul Circus', 'num': '166', '#text': 'Was she pretty like you? [...] Probably not when she was geekin’ behind that shit [i.e. crack cocaine]. They lose their ass at that point'}]","to act irrationally, to lose control of one’s life (usu. through drug addiction)",phrase,lose one’s ass,1950,"If he ever wrote [...] to the inspector general, someone would lose their ass",2003,Was she pretty like you? [...] Probably not when she was geekin’ behind that shit [i.e. crack cocaine]. They lose their ass at that point,ass
1970s+,"{'@first': 'yes', 'date': '2003', 'aut': 'arvindn', 'tit': 'Slashdot.org', '#text': '‘Outright Discrimination’ posting 29 Jul. on  [Internet] Besides, if someone values their vote at less than a meal or two (not 5, your pulling that out of your ass), then they’re probably voting because someone paid them Rs 10 to do so'}","to invent or produce something, apparently ‘by magic’",phrase,pull something out of one’s ass,2003,"‘Outright Discrimination’ posting 29 Jul. on  [Internet] Besides, if someone values their vote at less than a meal or two (not 5, your pulling that out of your ass), then they’re probably voting because someone paid them Rs 10 to do so",2003,"‘Outright Discrimination’ posting 29 Jul. on  [Internet] Besides, if someone values their vote at less than a meal or two (not 5, your pulling that out of your ass), then they’re probably voting because someone paid them Rs 10 to do so",ass
1950s–60s,"{'@first': 'yes', 'date': '1967', 'con': '1950s', 'aut': 'McAleer & Dickson', 'tit': 'Unit Pride', 'edn': '1981', 'num': '340', '#text': 'I’d suggest you put your ass in your hand and screw'}",to leave quickly,phrase,put one’s ass in one’s hand and screw,1967,I’d suggest you put your ass in your hand and screw,1967,I’d suggest you put your ass in your hand and screw,ass
1940s+,"[{'@first': 'yes', 'date': '1962', 'aut': 'B. Jackson', 'tit': 'Get Your Ass in the Water', 'edn': '1974', 'num': '114', '#text': 'If I wasn’t so sick I’d get up and put my feet in your mothefucken ass'}, {'@class': 'N331', 'ante': '1964', 'aut': 'D. Wepman', 'tit': 'Life', 'edn': '1976', 'num': '166', '#text': '‘Do Your Crying for the Living’ in  et al. Keep your foot in her ass till the snow hits the ground'}, {'@class': 'N331', 'date': '1969', 'aut': '’Iceberg Slim’', 'tit': 'Pimp', 'num': '191', '#text': 'Put your foot in her ass hard'}, {'@class': 'N331', 'date': '1970', 'aut': 'B. Jackson', 'tit': 'Get Your Ass in the Water', 'edn': '1974', 'num': '110', '#text': 'Don’t you say another motherfucken word, / if you do I’ll put my foot in your ass about somethin’ I heard'}, {'date': '1972', 'aut': 'Milner & Milner', 'tit': 'Black Players', 'num': '42', 'i': 'shoving a foot up her ass', '#text': 'Pimping ‘hard’ on a woman or using violence to keep her in line is called'}, {'date': '1979', 'aut': '‘Iceberg Slim’', 'tit': 'Airtight Willie and Me', 'num': '34', '#text': 'Maybe she done got freakish to his foot in her ass'}, {'date': '1987', 'con': '1967', 'aut': 'E. Spencer', 'tit': 'Welcome to Vietnam', 'edn': '1989', 'num': '201', '#text': 'If I ever saw one of my Marines do that in the field, I’d have my foot so far up his ass, it would hit his heart'}, {'date': '1991', 'aut': 'B. Hamper', 'tit': 'Rivethead', 'edn': '1992', 'num': '12', '#text': 'I’ll be more than willing to put my foot right up your ass'}]",to attack someone physically; to treat someone unkindly,phrase,put one’s foot in/up someone’s ass,1962,If I wasn’t so sick I’d get up and put my feet in your mothefucken ass,1991,I’ll be more than willing to put my foot right up your ass,ass
1960s,"{'@first': 'yes', 'date': '1977', 'con': '1960s', 'aut': 'D. Goines', 'tit': 'Black Gangster', 'edn': '1991', 'num': '44', '#text': 'If it does [happen], I’m puttin’ your ass out'}","to eject, to throw out, to send away",phrase,put someone’s ass out,1977,"If it does [happen], I’m puttin’ your ass out",1977,"If it does [happen], I’m puttin’ your ass out",ass
1960s–70s,"{'@first': 'yes', 'date': '1960', 'aut': 'C. Cooper Jr', 'tit': 'Scene', 'edn': '1996', 'num': '43', 'i': 'He', '#text': 'could make people wait and run their asses off [...] looking for him'}","to move at high speed, esp. in the context of searching",phrase,run one’s ass off,1960,could make people wait and run their asses off [...] looking for him,1960,could make people wait and run their asses off [...] looking for him,ass
1960s+,"[{'@first': 'yes', 'date': '1966', 'aut': 'B. Jackson', 'tit': 'Get Your Ass in the Water', 'edn': '1974', 'num': '165', '#text': 'Now the Monkey got to think and think fast / if he wanna save his little old hairy ass'}, {'@class': 'N331', 'date': '1967', 'aut': 'L. Bruce', 'tit': 'Essential Lenny Bruce', 'num': '298', '#text': 'They haul ass to save their asses'}, {'@class': 'N331', 'date': '1973', 'aut': 'Billy Conn', 'src': 'Heller', 'tit': 'In This Corner', 'edn': '1974', 'num': '225', '#text': 'in The bell would have rang to save my ass'}, {'date': '1975', 'aut': 'E. Torres', 'tit': 'Carlito’s Way', 'num': '23', '#text': 'Marlon Brando sit in on conga (couldn’t play to save his ass)'}, {'date': '1986', 'aut': 'R. Campbell', 'tit': 'In La-La Land We Trust', 'edn': '1999', 'num': '87', '#text': 'Ready to drop the others in the pot to save his own ass from excution'}, {'@class': 'N331', 'date': '1990', 'aut': 'S. Morgan', 'tit': 'Homeboy', 'num': '81', '#text': 'You [...] saved your ass by setting his up for me to blast'}, {'date': '1996', 'aut': 'S. Frank', 'tit': 'Get Shorty', '#text': '[film script] I wouldn’t let her if she tried. Why I’m here, Leo, basically, is to save your ass'}, {'date': '2000', 'aut': 'G.V. Higgins', 'tit': 'At End of Day', 'edn': '2001', 'num': '74', 'i': 'caught', '#text': 'When somebody gets , he’ll almost always sell a friend to save his own white ass'}, {'@class': 'new', 'date': '2010', 'aut': 'K. Richards', 'tit': 'Life', 'num': '12', '#text': 'And that’s what saved our asses on many occasions'}]","to take care of oneself, to save oneself; esp. in phr.",phrase,save one’s ass,1966,Now the Monkey got to think and think fast / if he wanna save his little old hairy ass,2010,And that’s what saved our asses on many occasions,ass
None,"[{'@first': 'yes', 'date': '1962', 'con': 'WWII', 'aut': 'J.O. Killens', 'tit': 'And Then We Heard The Thunder', 'edn': '1964', 'num': '34', '#text': 'I mean that stud was shaking ass!'}, {'date': '1967', 'aut': 'P. Thomas', 'tit': 'Down These Mean Streets', 'edn': '1970', 'num': '165', '#text': 'Hey, Pi-ri! [...] shake your ass, man. This heah meter is countin’ his mother off'}, {'date': '1988', 'con': '1940s', 'aut': 'C. Bram', 'tit': 'Hold Tight', 'edn': '1990', 'num': '68', '#text': 'Shake your ass, honey. We haven’t got all night'}, {'date': '2001', 'aut': 'N. Green', 'tit': 'Shooting Dr. Jack', 'edn': '2002', 'num': '131', '#text': 'You shook your ass right out of your bunk'}]",to hurry up,phrase,shake one’s ass,1962,I mean that stud was shaking ass!,2001,You shook your ass right out of your bunk,ass
None,"[{'@first': 'yes', 'circa': '1930', 'aut': 'B. Adelman', 'tit': 'Tijuana Bibles', 'edn': '1997', 'num': '41', '#text': '‘Mickey Mouse and Donald Duck’ [comic strip] in Shake yer ass, Minnie – Gosh but this is great'}, {'date': '1964', 'aut': 'R. Abrahams', 'tit': 'Deep Down In The Jungle', 'num': '235', '#text': 'Go on, son, shake ass, son, shake ass'}, {'date': '2003', 'aut': 'Eble', 'tit': 'Campus Sl.', 'num': '6', '#text': 'Nov. shake it like a polaroid – dance. Also shake your ass'}]",to move vigorously as in sexual intercourse or dancing,phrase,shake one’s ass,1930,"‘Mickey Mouse and Donald Duck’ [comic strip] in Shake yer ass, Minnie – Gosh but this is great",2003,Nov. shake it like a polaroid – dance. Also shake your ass,ass
1950s+,"[{'@first': 'yes', 'date': '1968', 'aut': 'N. Heard', 'tit': 'Howard Street', 'num': '219', '#text': 'Whyn’t you cool it [...] Ain’t you showed your ass enough?'}, {'date': '2000', 'tit': ['Ebonics Primer', 'www.dolemite.com'], 'b': 'showing one’s ass', 'i': 'Hey nigga quit showin yo azz or i will bust a cap in ya azz, mothafucka!', '#text': 'at  [Internet]  Definition: a person that is showin off Example:'}]","to appear foolish; to show off, to make an exhibition of oneself",phrase,show one’s ass,1968,Whyn’t you cool it [...] Ain’t you showed your ass enough?,2000,at  [Internet]  Definition: a person that is showin off Example:,ass
